scenario,seed,controller,cycles,simulated_hours,vehicles_demanded,vehicles_admitted,vehicles_rejected,vehicles_served_stop_line,vehicles_exited,throughput_vehicles_per_hour,blocked_vehicle_cycles,waiting_vehicle_seconds,waiting_seconds_per_admitted,waiting_minutes_per_admitted,average_queue_vehicles,max_queue_vehicles,final_queue_vehicles,in_transit_final_vehicles,node_cycles,plan_changes,plan_change_rate,green_seconds_ns,green_seconds_ew,ns_green_share,phase_utilization_ns,phase_utilization_ew,emergency_priority_cycles,emergency_priority_node_cycles,emergency_override_plan_changes,fuel_liters_proxy,co2_kg_proxy,fuel_liters_proxy_per_admitted,co2_kg_proxy_per_admitted,idle_fuel_rate_lph_assumed,emission_factor_kg_per_liter_assumed,waiting_seconds_per_admitted_pct_vs_fixed,waiting_vehicle_seconds_pct_vs_fixed,average_queue_vehicles_pct_vs_fixed,max_queue_vehicles_pct_vs_fixed,throughput_vehicles_per_hour_pct_vs_fixed,vehicles_rejected_pct_vs_fixed,blocked_vehicle_cycles_pct_vs_fixed,final_queue_vehicles_pct_vs_fixed,fuel_liters_proxy_pct_vs_fixed,co2_kg_proxy_pct_vs_fixed,fuel_liters_proxy_per_admitted_pct_vs_fixed,co2_kg_proxy_per_admitted_pct_vs_fixed
balanced_medium,2,adaptive,60,1.0,7140.002581027705,7140.002581027705,0.0,17132.76251414248,7138.260570866075,7138.260570866075,0.0,546421.5111909786,76.52959575153665,1.2754932625256108,6.324323046191882,19.69432448072834,6.709527051559615,157.26595844362,360,293,0.827683615819209,10760.0,10840.0,0.4981481481481482,0.7950921471285154,0.791288838656793,0,0,0,91.0702518651631,213.8053597620714,0.012754932625256109,0.02994471743332298,0.6,2.347697029306865,6.235118726060363,6.235118726060372,6.235118726060375,31.530003163272568,-0.07291751658696853,,,,6.235118726060385,6.235118726060387,6.235118726060374,6.235118726060386
balanced_medium,2,qubo_static,60,1.0,7140.002581027705,7140.002581027705,0.0,17145.036962776565,7143.469411358988,7143.469411358988,0.0,514351.10888329695,72.03794439094771,1.2006324065157952,5.953137834297419,14.97325629672579,0.0,158.7666450022673,360,0,0.0,10800.0,10800.0,0.5,0.7925942776164787,0.7949091448628325,0,0,0,85.72518481388282,201.25676172433467,0.012006324065157952,0.028187211340666846,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
balanced_medium,2,qubo_receding,60,1.0,7140.002581027705,7140.002581027705,0.0,17145.036962776565,7143.469411358988,7143.469411358988,0.0,514351.10888329695,72.03794439094771,1.2006324065157952,5.953137834297419,14.97325629672579,0.0,158.7666450022673,360,0,0.0,10800.0,10800.0,0.5,0.7925942776164787,0.7949091448628325,0,0,0,85.72518481388282,201.25676172433467,0.012006324065157952,0.028187211340666846,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
balanced_medium,3,fixed,60,1.0,7200.3076229423605,7200.3076229423605,0.0,17295.572077354987,7203.639257220267,7203.639257220267,0.0,518867.1623206496,72.06180478558746,1.2010300797597908,6.005406971303815,14.997369102161212,0.0,159.31361282734477,360,0,0.0,10800.0,10800.0,0.5,0.7994991712004824,0.8019426878138683,0,0,0,86.47786038677492,203.0238159308453,0.012010300797597908,0.028196547503602478,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
balanced_medium,3,adaptive,60,1.0,7200.3076229423605,7200.3076229423605,0.0,17274.055189047893,7195.377281517949,7195.377281517949,0.0,553740.507987884,76.9051180846078,1.2817519680767968,6.409033657267176,19.57323862701657,7.913303986001697,159.66228454366106,360,314,0.8870056497175142,10810.0,10790.0,0.500462962962963,0.7978767926902016,0.8015761872165721,0,0,0,92.29008466464732,216.6691576016716,0.012817519680767967,0.030091652877621236,0.6,2.347697029306865,6.721054674430007,6.721054674430015,6.721054674430012,30.511148279973625,-0.11469169134249146,,,,6.72105467443002,6.72105467443003,6.721054674430017,6.72105467443003
balanced_medium,3,qubo_static,60,1.0,7200.3076229423605,7200.3076229423605,0.0,17295.572077354987,7203.639257220267,7203.639257220267,0.0,518867.1623206496,72.06180478558746,1.2010300797597908,6.005406971303815,14.997369102161212,0.0,159.31361282734477,360,0,0.0,10800.0,10800.0,0.5,0.7994991712004824,0.8019426878138683,0,0,0,86.47786038677492,203.0238159308453,0.012010300797597908,0.028196547503602478,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
balanced_medium,3,qubo_receding,60,1.0,7200.3076229423605,7200.3076229423605,0.0,17295.572077354987,7203.639257220267,7203.639257220267,0.0,518867.1623206496,72.06180478558746,1.2010300797597908,6.005406971303815,14.997369102161212,0.0,159.31361282734477,360,0,0.0,10800.0,10800.0,0.5,0.7994991712004824,0.8019426878138683,0,0,0,86.47786038677492,203.0238159308453,0.012010300797597908,0.028196547503602478,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
balanced_medium,4,fixed,60,1.0,7279.566250065799,7279.566250065799,0.0,17458.421796233044,7278.718285933929,7278.718285933929,0.0,523752.6538869913,71.9483326197158,1.1991388769952633,6.061952012580918,14.997154842146532,0.0,157.05594519187946,360,0,0.0,10800.0,10800.0,0.5,0.8104945527519838,0.806025983936262,0,0,0,87.29210898116523,204.93542493701273,0.011991388769952633,0.028152147792481503,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
balanced_medium,4,adaptive,60,1.0,7279.566250065799,7279.566250065799,0.0,17441.822867874987,7271.577793826186,7271.577793826186,0.0,559850.4269709832,76.90711338274073,1.2817852230456788,6.479750312164157,19.617426400623483,8.398807392238476,155.79762990738436,360,328,0.9265536723163842,10860.0,10740.0,0.5027777777777778,0.8050286341397301,0.8099824861375705,0,0,0,93.30840449516386,219.0598640426595,0.012817852230456788,0.030092433603537774,0.6,2.347697029306865,6.892141322071573,6.8921413220715735,6.892141322071568,30.807653899075532,-0.0981009544158589,,,,6.89214132207156,6.892141322071554,6.89214132207157,6.892141322071548
balanced_medium,4,qubo_static,60,1.0,7279.566250065799,7279.566250065799,0.0,17458.421796233044,7278.718285933929,7278.718285933929,0.0,523752.6538869913,71.9483326197158,1.1991388769952633,6.061952012580918,14.997154842146532,0.0,157.05594519187946,360,0,0.0,10800.0,10800.0,0.5,0.8104945527519838,0.806025983936262,0,0,0,87.29210898116523,204.93542493701273,0.011991388769952633,0.028152147792481503,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
balanced_medium,4,qubo_receding,60,1.0,7279.566250065799,7279.566250065799,0.0,17458.421796233044,7278.718285933929,7278.718285933929,0.0,523752.6538869913,71.9483326197158,1.1991388769952633,6.061952012580918,14.997154842146532,0.0,157.05594519187946,360,0,0.0,10800.0,10800.0,0.5,0.8104945527519838,0.806025983936262,0,0,0,87.29210898116523,204.93542493701273,0.011991388769952633,0.028152147792481503,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0
ns_heavy,0,fixed,60,1.0,7927.450256422519,6841.531057553657,1085.9191988688624,15115.10736468622,6837.875579699958,6837.875579699958,0.0,990031.7559522195,144.70909327512834,2.411818221252139,11.458700879076614,40.0,150.0,143.59795785711455,360,0,0.0,10800.0,10800.0,0.5,1.0,0.39954697821168667,0,0,0,165.00529265870324,387.38243539474746,0.024118182212521388,0.05662218473261813,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
ns_heavy,0,adaptive,60,1.0,7927.450256422519,7894.94272130878,32.507535113738825,17385.03222077029,7952.8380077419915,7952.8380077419915,0.0,759176.9200134319,96.15990220731832,1.6026650367886388,8.786769907562869,40.0,68.44923571308935,163.59795785711455,360,200,0.5649717514124294,13250.0,8350.0,0.6134259259259259,0.9864094231006844,0.5167793251121217,0,0,0,126.52948666890532,297.0528999723116,0.016026650367886388,0.037625719458426646,0.6,2.347697029306865,-33.54950954982891,-23.3179223343952,-23.317922334395206,0.0,16.30568463913112,-97.00644991380574,,-54.36717619127377,-23.317922334395195,-23.317922334395195,-33.54950954982891,-33.54950954982891
ns_heavy,0,qubo_static,60,1.0,7927.450256422519,7900.000735872146,27.449520550372895,17503.427186443514,8023.220541961742,8023.220541961742,0.0,582909.6536482377,73.78602523432367,1.2297670872387279,6.746639509817566,40.0,5.494818822980374,161.2278550908393,360,0,0.0,14400.0,7200.0,0.6666666666666666,0.9158555431775912,0.59932046731753,0,0,0,97.15160894137294,228.08254370404353,0.012297670872387277,0.028871205374497173,0.6,2.347697029306865,-49.010788773281924,-41.122125614284855,-41.122125614284855,0.0,17.334988746808943,-97.4722317665103,,-96.33678745134642,-41.12212561428486,-41.122125614284855,-49.010788773281924,-49.010788773281924
ns_heavy,0,qubo_receding,60,1.0,7927.450256422519,7899.333985870293,28.116270552225714,17464.64500487681,8003.602919252164,8003.602919252164,0.0,662445.3805205956,83.86091557915209,1.3976819263192015,7.66719190417356,40.0,23.992627678255936,161.6809189432891,360,99,0.2796610169491525,13620.0,7980.0,0.6305555555555555,0.9654579765191332,0.5407402712639369,0,0,0,110.40756342009927,259.2035086543763,0.013976819263192015,0.032813337063354854,0.6,2.347697029306865,-42.048620662896816,-33.088471502265,-33.088471502265,0.0,17.04809229072515,-97.41083217043104,,-84.00491488116272,-33.088471502264994,-33.088471502265,-42.048620662896816,-42.04862066289682
ns_heavy,0,qaoa_p1_saved,60,1.0,7927.450256422519,7900.000735872146,27.449520550372895,17503.427186443514,8023.220541961742,8023.220541961742,0.0,582909.6536482377,73.78602523432367,1.2297670872387279,6.746639509817566,40.0,5.494818822980374,161.2278550908393,360,0,0.0,14400.0,7200.0,0.6666666666666666,0.9158555431775912,0.59932046731753,0,0,0,97.15160894137294,228.08254370404353,0.012297670872387277,0.028871205374497173,0.6,2.347697029306865,-49.010788773281924,-41.122125614284855,-41.122125614284855,0.0,17.334988746808943,-97.4722317665103,,-96.33678745134642,-41.12212561428486,-41.122125614284855,-49.010788773281924,-49.010788773281924
ns_heavy,1,fixed,60,1.0,7902.882463635761,6810.103139538778,1092.7793240969834,15032.76596943776,6813.11875286158,6813.11875286158,0.0,987635.8332371982,145.02509183790232,2.4170848639650386,11.430970292097202,40.0,149.09857982353242,136.72050514253363,360,0,0.0,10800.0,10800.0,0.5,1.0,0.39192277494794014,0,0,0,164.60597220619968,386.4449519546634,0.024170848639650383,0.056745829547133086,0.6,2.347697029306865,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
ns_heavy,1,adaptive,60,1.0,7902.882463635761,7891.983797013918,10.89866662184339,17362.195385784456,7962.2702918583955,7962.2702918583955,0.0,776555.069247084,98.39795534563925,1.6399659224273209,8.987905894063472,40.0,66.82769830185697,151.72050514253363,360,189,0.5338983050847458,13310.0,8290.0,0.6162037037037037,0.9864334647893837,0.5105869685690897,0,0,0,129.42584487451398,303.8526715274276,0.016399659224273208,0.038501431242471136,0.6,2.347697029306865,-32.15108220333295,-21.37232741933326,-21.372327419333264,0.0,16.86674753047802,-99.00266537062737,,-55.17884987170786,-21.37232741933326,-21.372327419333264,-32.15108220333293,-32.15108220333293
ns_heavy,1,qubo_static,60,1.0,7902.882463635761,7894.801938775995,8.080524859766086,17473.166040152562,8024.466213475237,8024.466213475237,0.0,582140.8457929504,73.7372324609837,1.2289538743497284,6.73774127075174,40.0,4.744768959603775,154.42565463002228,360,0,0.0,14400.0,7200.0,0.6666666666666666,0.9194722271329717,0.5878841624219102,0,0,0,97.02347429882506,227.7817223843826,0.012289538743497284,0.0288521135996602,0.6,2.347697029306865,-49.155534724017684,-41.05713602099136,-41.057136020991365,0.0,17.77963227347063,-99.26055291479427,,-96.8176967445166,-41.05713602099135,-41.05713602099135,-49.15553472401768,-49.15553472401768
ns_heavy,1,qubo_receding,60,1.0,7902.882463635761,7893.875110460845,9.0073531749169,17352.28179204138,7960.376664163389,7960.376664163389,0.0,663099.5640082419,84.00178046008257,1.4000296743347096,7.674763472317614,40.0,60.61263944378945,161.72050514253363,360,105,0.2966101694915254,13640.0,7960.0,0.6314814814814815,0.9618413359680074,0.5317545187735871,0,0,0,110.51659400137365,259.4594794261378,0.014000296743347095,0.03286845507377055,0.6,2.347697029306865,-42.07776089259562,-32.85991235911478,-32.85991235911479,0.0,16.838953685049876,-99.17573905579151,,-59.34727244516458,-32.85991235911477,-32.85991235911477,-42.07776089259562,-42.07776089259562
