scenario,base_controller,seed,mode,window,first_cycle,last_cycle,cycles,simulated_hours,vehicles_demanded,vehicles_admitted,vehicles_rejected,vehicles_served_stop_line,vehicles_exited,throughput_vehicles_per_hour,blocked_vehicle_cycles,waiting_vehicle_seconds,waiting_seconds_per_admitted,waiting_minutes_per_admitted,average_queue_vehicles,max_queue_vehicles,final_queue_vehicles,in_transit_final_vehicles,node_cycles,plan_changes,plan_change_rate,green_seconds_ns,green_seconds_ew,ns_green_share,phase_utilization_ns,phase_utilization_ew,emergency_priority_cycles,emergency_priority_node_cycles,emergency_override_plan_changes,emergency_completed,emergency_entry_cycle,emergency_completion_cycle,emergency_travel_time_s,emergency_free_flow_time_s,emergency_delay_s,emergency_stops,emergency_prioritized_intersections,fuel_liters_proxy,co2_kg_proxy,fuel_liters_proxy_per_admitted,co2_kg_proxy_per_admitted,idle_fuel_rate_lph_assumed,emission_factor_kg_per_liter_assumed
balanced_medium,adaptive,1,A_no_override,total,30,89,60,1.0,7147.969356035993,7147.969356035993,0.0,17097.162669493362,7140.644055287131,7140.644055287131,0.0,544881.5132598132,76.22885411500769,1.2704809019167949,6.306498996062652,19.859195273010943,11.673604563894676,166.30768770204529,360,240,0.6779661016949152,10780.0,10820.0,0.49907407407407406,0.8016521619144411,0.7814558561973836,0,0,0,True,40,44,242.0,90.0,152.0,4,0,90.8135855433022,213.20278500071544,0.01270480901916795,0.02982704239221166,0.6,2.347697029306865
balanced_medium,adaptive,1,B_corridor,during,40,44,5,0.08333333333333333,601.784824475695,601.784824475695,0.0,1440.4176951241243,597.2526838920896,7167.032206705076,0.0,47208.550907925455,78.44755963903859,1.3074593273173098,6.556743181656313,18.15505037573719,8.118885296311534,171.94219353904205,30,20,0.8333333333333334,900.0,900.0,0.5,0.8092420276496585,0.7912220780438131,3,5,3,True,40,42,142.0,90.0,52.0,3,4,7.868091817987575,18.47189578740308,0.013074593273173098,0.030695183786824003,0.6,2.347697029306865
balanced_medium,adaptive,1,B_corridor,post,45,89,45,0.75,5350.018395275861,5350.018395275861,0.0,12808.874084083554,5352.098181845275,7136.130909127033,0.0,409522.34228815284,76.54596901008166,1.2757661501680277,6.319789232841865,19.83116465253671,11.673604563894676,166.30768770204529,270,190,0.7196969696969697,8040.0,8160.0,0.4962962962962963,0.8068949462166464,0.7746861172183487,0,0,0,True,40,42,142.0,90.0,52.0,3,4,68.25372371469214,160.23906440411426,0.012757661501680277,0.029951124008397344,0.6,2.347697029306865
balanced_medium,adaptive,1,B_corridor,total,30,89,60,1.0,7147.969356035993,7147.969356035993,0.0,17097.162669493362,7140.644055287131,7140.644055287131,0.0,545873.487404433,76.36763117114911,1.2727938528524851,6.317980178292048,19.83116465253671,11.673604563894676,166.30768770204529,360,242,0.6836158192090396,10730.0,10870.0,0.49675925925925923,0.8053877265086373,0.7778613030410021,3,5,3,True,40,42,142.0,90.0,52.0,3,4,90.9789145674055,213.59092745946094,0.012727938528524853,0.02988134347261819,0.6,2.347697029306865
balanced_medium,adaptive,2,A_no_override,during,40,43,4,0.06666666666666667,493.70971233377554,493.70971233377554,0.0,1161.9001085441043,481.18496637708824,7217.774495656324,0.0,37368.17310170144,75.68855173024923,1.2614758621708204,6.487530052378722,19.063842808171334,11.675255939246808,176.65127949188263,24,11,0.6111111111111112,720.0,720.0,0.5,0.8344857121022077,0.7792644386534925,0,0,0,True,40,43,209.14334248736486,90.0,119.14334248736486,3,0,6.228028850283573,14.621524830248193,0.012614758621708204,0.029615631341607513,0.6,2.347697029306865
balanced_medium,adaptive,2,A_no_override,post,44,89,46,0.7666666666666667,5435.5254017781845,5435.5254017781845,0.0,13092.298411453548,5459.876451714134,7121.577980496697,0.0,418942.84229544114,77.07494884641467,1.284582480773578,6.324620203735525,19.69432448072834,6.709527051559615,157.26595844362,276,248,0.9185185185185185,8240.0,8320.0,0.4975845410628019,0.7899660317652728,0.7912233545321741,0,0,0,True,40,43,209.14334248736486,90.0,119.14334248736486,3,0,69.82380704924019,163.92514438439693,0.012845824807735778,0.03015810474011772,0.6,2.347697029306865
balanced_medium,adaptive,2,A_no_override,total,30,89,60,1.0,7140.002581027705,7140.002581027705,0.0,17132.76251414248,7138.260570866075,7138.260570866075,0.0,546421.5111909786,76.52959575153665,1.2754932625256108,6.324323046191882,19.69432448072834,6.709527051559615,157.26595844362,360,293,0.827683615819209,10760.0,10840.0,0.4981481481481482,0.7950921471285154,0.791288838656793,0,0,0,True,40,43,209.14334248736486,90.0,119.14334248736486,3,0,91.0702518651631,213.8053597620714,0.012754932625256109,0.02994471743332298,0.6,2.347697029306865
balanced_medium,adaptive,2,B_corridor,during,40,43,4,0.06666666666666667,493.70971233377554,493.70971233377554,0.0,1154.522239808813,481.9288243273555,7228.932364910333,0.0,38466.68092858087,77.91355925883676,1.2985593209806126,6.6782432167675125,19.063842808171334,15.129692053741001,172.45298542712115,24,15,0.8333333333333334,710.0,730.0,0.4930555555555556,0.8438938632670308,0.7607638313550973,3,5,4,True,40,42,140.825319354572,90.0,50.825319354572,4,4,6.411113488096811,15.051352090554058,0.012985593209806126,0.030486238602449242,0.6,2.347697029306865
balanced_medium,adaptive,2,B_corridor,post,44,89,46,0.7666666666666667,5435.5254017781845,5435.5254017781845,0.0,13099.67628018884,5459.132593763867,7120.6077309963475,0.0,418724.59503239114,77.03479683774619,1.2839132806291031,6.321325408097692,19.69432448072834,6.709527051559615,157.26595844362,276,250,0.9259259259259259,8230.0,8330.0,0.4969806763285024,0.791128210393663,0.7909593167645835,0,0,0,True,40,42,140.825319354572,90.0,50.825319354572,4,4,69.78743250539851,163.83974797587743,0.012839132806291028,0.03014239394820576,0.6,2.347697029306865
balanced_medium,adaptive,2,B_corridor,total,30,89,60,1.0,7140.002581027705,7140.002581027705,0.0,17132.76251414248,7138.260570866075,7138.260570866075,0.0,547301.771754808,76.6528815002237,1.2775480250037283,6.33451124716213,19.69432448072834,6.709527051559615,157.26595844362,360,303,0.8559322033898306,10740.0,10860.0,0.49722222222222223,0.7965727656520322,0.7898315848102795,3,5,4,True,40,42,140.825319354572,90.0,50.825319354572,4,4,91.21696195913466,214.14979061385776,0.012775480250037283,0.02999295703098105,0.6,2.347697029306865
balanced_medium,adaptive,3,A_no_override,during,40,45,6,0.1,698.2220771966687,698.2220771966687,0.0,1684.3313613200962,708.1106932802941,7081.106932802941,0.0,53989.13041884873,77.32372289861235,1.2887287149768725,6.24874194662601,18.083620473897415,10.630551394799898,158.28275988935002,36,25,0.8333333333333334,1090.0,1070.0,0.5046296296296297,0.7813586302058625,0.7781779947623423,0,0,0,True,40,45,302.0,90.0,212.0,4,0,8.998188403141453,21.125020183198675,0.012887287149768722,0.030255445757336567,0.6,2.347697029306865
balanced_medium,adaptive,3,A_no_override,post,46,89,44,0.7333333333333333,5310.361696879723,5310.361696879723,0.0,12763.198842002654,5311.69941963421,7243.226481319378,0.0,410526.1483697399,77.30662651678848,1.2884437752798081,6.4792637053304905,19.57323862701657,7.913303986001697,159.66228454366106,264,247,0.9573643410852714,7890.0,7950.0,0.4981060606060606,0.8030497862875492,0.8084447834206179,0,0,0,True,40,45,302.0,90.0,212.0,4,0,68.42102472828998,160.63183649673795,0.01288443775279808,0.030248756236533274,0.6,2.347697029306865
balanced_medium,adaptive,3,A_no_override,total,30,89,60,1.0,7200.3076229423605,7200.3076229423605,0.0,17274.055189047893,7195.377281517949,7195.377281517949,0.0,553740.507987884,76.9051180846078,1.2817519680767968,6.409033657267176,19.57323862701657,7.913303986001697,159.66228454366106,360,314,0.8870056497175142,10810.0,10790.0,0.500462962962963,0.7978767926902016,0.8015761872165721,0,0,0,True,40,45,302.0,90.0,212.0,4,0,92.29008466464732,216.6691576016716,0.012817519680767967,0.030091652877621236,0.6,2.347697029306865
balanced_medium,adaptive,3,B_corridor,during,40,45,6,0.1,698.2220771966687,698.2220771966687,0.0,1687.8597491044904,712.5800666675193,7125.800666675193,0.0,54312.1489177426,77.78635292628316,1.2964392154380526,6.286128346960949,22.334737402140124,9.014524610637977,155.42941328628663,36,20,0.6666666666666666,1100.0,1060.0,0.5092592592592593,0.7744875904201125,0.7886069807946857,3,5,3,True,40,42,140.47830151836342,90.0,50.47830151836342,4,4,9.052024819623766,21.251411778242726,0.012964392154380526,0.03043646494760839,0.6,2.347697029306865
balanced_medium,adaptive,3,B_corridor,post,46,89,44,0.7333333333333333,5310.361696879723,5310.361696879723,0.0,12759.67045421826,5307.230046246985,7237.1318812458885,0.0,410561.0943269943,77.31320722809389,1.2885534538015648,6.479815251373016,19.57323862701657,7.913303986001697,159.66228454366106,264,246,0.9534883720930233,7900.0,7940.0,0.49873737373737376,0.8020009330722822,0.8090507661142635,0,0,0,True,40,42,140.47830151836342,90.0,50.47830151836342,4,4,68.42684905449906,160.6455102500767,0.012885534538015648,0.030251331155930344,0.6,2.347697029306865
balanced_medium,adaptive,3,B_corridor,total,30,89,60,1.0,7200.3076229423605,7200.3076229423605,0.0,17274.055189047893,7195.377281517949,7195.377281517949,0.0,554098.4724440323,76.95483324608338,1.2825805541013897,6.413176764398522,22.334737402140124,7.913303986001697,159.66228454366106,360,307,0.867231638418079,10830.0,10770.0,0.5013888888888889,0.7964033360093333,0.8030647223831767,3,5,3,True,40,42,140.47830151836342,90.0,50.47830151836342,4,4,92.34974540733872,216.80922295005442,0.012825805541013896,0.03011110556710585,0.6,2.347697029306865
balanced_medium,adaptive,4,A_no_override,during,40,44,5,0.08333333333333333,626.6631517640258,626.6631517640258,0.0,1507.6292450386472,631.4731157406412,7577.677388887695,0.0,48877.103041267,77.99581466323714,1.2999302443872858,6.788486533509306,18.95396061677301,7.995809383856026,175.4337777899663,30,20,0.8333333333333334,910.0,890.0,0.5055555555555555,0.826535284083868,0.8488563331711543,0,0,0,True,40,44,247.87625853388727,90.0,157.87625853388727,4,0,8.146183840211167,19.124771601851347,0.012999302443872856,0.030518423730541776,0.6,2.347697029306865
balanced_medium,adaptive,4,A_no_override,post,45,89,45,0.75,5448.525980491868,5448.525980491868,0.0,13090.978513156797,5467.759130366067,7290.345507154757,0.0,420045.8445194366,77.09348290223566,1.2848913817039278,6.482188958633281,19.617426400623483,8.398807392238476,155.79762990738436,270,261,0.9886363636363636,8130.0,8070.0,0.5018518518518519,0.8079090119586373,0.8082624840065759,0,0,0,True,40,44,247.87625853388727,90.0,157.87625853388727,4,0,70.00764075323943,164.35673022516244,0.012848913817039277,0.03016535679808304,0.6,2.347697029306865
balanced_medium,adaptive,4,A_no_override,total,30,89,60,1.0,7279.566250065799,7279.566250065799,0.0,17441.822867874987,7271.577793826186,7271.577793826186,0.0,559850.4269709832,76.90711338274073,1.2817852230456788,6.479750312164157,19.617426400623483,8.398807392238476,155.79762990738436,360,328,0.9265536723163842,10860.0,10740.0,0.5027777777777778,0.8050286341397301,0.8099824861375705,0,0,0,True,40,44,247.87625853388727,90.0,157.87625853388727,4,0,93.30840449516386,219.0598640426595,0.012817852230456788,0.030092433603537774,0.6,2.347697029306865
balanced_medium,adaptive,4,B_corridor,during,40,44,5,0.08333333333333333,626.6631517640258,626.6631517640258,0.0,1505.9382803686728,629.7821510706669,7557.385812848003,0.0,50296.48801045983,80.26080338197276,1.3376800563662128,6.985623334786087,21.69096466997432,7.995809383856026,177.12474245994065,30,21,0.875,880.0,920.0,0.4888888888888889,0.8527910725526654,0.8211762353503557,3,5,4,True,40,42,142.0,90.0,52.0,3,4,8.382748001743304,19.68015258112081,0.013376800563662125,0.03140467494493997,0.6,2.347697029306865
balanced_medium,adaptive,4,B_corridor,post,45,89,45,0.75,5448.525980491868,5448.525980491868,0.0,13092.669477826772,5469.450095036042,7292.600126714722,0.0,420096.57345953584,77.10279348280018,1.2850465580466697,6.482971812647158,19.617426400623483,8.398807392238476,155.79762990738436,270,261,0.9886363636363636,8130.0,8070.0,0.5018518518518519,0.8081170026929514,0.8082624840065759,0,0,0,True,40,42,142.0,90.0,52.0,3,4,70.0160955765893,164.37657958882423,0.012850465580466694,0.03016899986847178,0.6,2.347697029306865
balanced_medium,adaptive,4,B_corridor,total,30,89,60,1.0,7279.566250065799,7279.566250065799,0.0,17441.822867874987,7271.577793826186,7271.577793826186,0.0,561320.5408802752,77.10906413897963,1.285151068982994,6.49676551944763,21.69096466997432,8.398807392238476,155.79762990738436,360,328,0.9265536723163842,10830.0,10770.0,0.5013888888888889,0.8072586303561835,0.8077262675132318,3,5,4,True,40,42,142.0,90.0,52.0,3,4,93.55342348004585,219.63509438559078,0.012851510689829938,0.03017145346861917,0.6,2.347697029306865
ns_heavy,fixed,0,A_no_override,during,40,44,5,0.08333333333333333,667.4431994153686,568.9191198445654,98.52407957080315,1276.365282390391,576.597840429346,6919.174085152152,0.0,82840.83628101606,145.61091970972785,2.4268486618287977,11.505671705696676,40.0,146.18232816641162,137.65129417173168,30,0,0.0,900.0,900.0,0.5,1.0,0.4181836471004344,0,0,0,True,40,44,242.0,90.0,152.0,4,0,13.80680604683601,32.41419754037296,0.02426848661828798,0.056975053939528085,0.6,2.347697029306865
ns_heavy,fixed,0,A_no_override,post,45,89,45,0.75,5911.881246969467,5128.962501553943,782.9187454155242,11314.018317929047,5119.198166034971,6825.597554713295,0.0,741858.0723328568,144.64096239894383,2.4106827066490637,11.448427042173716,40.0,150.0,143.59795785711455,270,0,0.0,8100.0,8100.0,0.5,1.0,0.3967923849295125,0,0,0,True,40,44,242.0,90.0,152.0,4,0,123.64301205547613,290.2763320971942,0.02410682706649064,0.056595526290014395,0.6,2.347697029306865
ns_heavy,fixed,0,A_no_override,total,30,89,60,1.0,7927.450256422519,6841.531057553657,1085.9191988688624,15115.10736468622,6837.875579699958,6837.875579699958,0.0,990031.7559522195,144.70909327512834,2.411818221252139,11.458700879076614,40.0,150.0,143.59795785711455,360,0,0.0,10800.0,10800.0,0.5,1.0,0.39954697821168667,0,0,0,True,40,44,242.0,90.0,152.0,4,0,165.00529265870324,387.38243539474746,0.024118182212521388,0.05662218473261813,0.6,2.347697029306865
ns_heavy,fixed,0,B_corridor,during,40,44,5,0.08333333333333333,667.4431994153686,554.149651829478,113.29354758589054,1221.365282390391,536.597840429346,6439.174085152152,0.0,88076.5319705921,158.93997529334342,2.6489995882223902,12.232851662582236,40.0,171.41286015132425,137.65129417173168,30,6,0.25,870.0,930.0,0.48333333333333334,0.9712643678160919,0.4046938520326784,3,5,5,True,40,42,142.0,90.0,52.0,3,4,14.679421995098682,34.46283540983503,0.026489995882223904,0.062190484639048145,0.6,2.347697029306865
ns_heavy,fixed,0,B_corridor,post,45,89,45,0.75,5911.881246969467,5128.73196956903,783.1492774004367,11314.018317929047,5119.198166034971,6825.597554713295,0.0,809371.9042519515,157.81130873172992,2.6301884788621654,12.490307164381967,40.0,175.0,143.59795785711455,270,0,0.0,8100.0,8100.0,0.5,1.0,0.3967923849295125,0,0,0,True,40,42,142.0,90.0,52.0,3,4,134.89531737532525,316.6933358694578,0.02630188478862165,0.06174885678341848,0.6,2.347697029306865
ns_heavy,fixed,0,B_corridor,total,30,89,60,1.0,7927.450256422519,6826.531057553657,1100.9191988688624,15060.10736468622,6797.875579699958,6797.875579699958,0.0,1062781.2835608902,155.6839446859188,2.5947324114319796,12.300709300473267,40.0,175.0,143.59795785711455,360,8,0.022598870056497175,10770.0,10830.0,0.4986111111111111,0.9976787372330548,0.3984401998786903,3,5,5,True,40,42,142.0,90.0,52.0,3,4,177.13021392681506,415.8480770364732,0.0259473241143198,0.060916455741650985,0.6,2.347697029306865
ns_heavy,fixed,1,A_no_override,during,40,44,5,0.08333333333333333,666.0456746334615,570.0905909055732,95.95508372788828,1252.4057394485883,567.1421932423132,6805.706318907758,0.0,82255.54895361242,144.28504919358824,2.4047508198931373,11.424381799112837,40.0,150.0,137.8729527525399,30,0,0.0,900.0,900.0,0.5,1.0,0.3915619327206536,0,0,0,True,40,44,242.0,90.0,152.0,4,0,13.709258158935404,32.18518465373355,0.024047508198931374,0.05645626356086367,0.6,2.347697029306865
ns_heavy,fixed,1,A_no_override,post,45,89,45,0.75,5916.55337294987,5103.3356898054935,813.2176831443769,11264.41642965089,5105.389557591967,6807.1860767892895,0.0,740302.4382895534,145.0624617479884,2.4177076957998067,11.424420343974589,40.0,149.09857982353242,136.72050514253363,270,0,0.0,8100.0,8100.0,0.5,1.0,0.39066869501862805,0,0,0,True,40,44,242.0,90.0,152.0,4,0,123.38373971492555,289.66763919350217,0.024177076957998065,0.05676045175161551,0.6,2.347697029306865
ns_heavy,fixed,1,A_no_override,total,30,89,60,1.0,7902.882463635761,6810.103139538778,1092.7793240969834,15032.76596943776,6813.11875286158,6813.11875286158,0.0,987635.8332371982,145.02509183790232,2.4170848639650386,11.430970292097202,40.0,149.09857982353242,136.72050514253363,360,0,0.0,10800.0,10800.0,0.5,1.0,0.39192277494794014,0,0,0,True,40,44,242.0,90.0,152.0,4,0,164.60597220619968,386.4449519546634,0.024170848639650383,0.056745829547133086,0.6,2.347697029306865
ns_heavy,fixed,1,B_corridor,during,40,44,5,0.08333333333333333,666.0456746334615,555.0905909055732,110.95508372788828,1197.4057394485883,527.1421932423132,6325.706318907758,0.0,87205.54895361242,157.10147205223842,2.618357867537307,12.111881799112837,40.0,175.0,137.8729527525399,30,6,0.25,870.0,930.0,0.48333333333333334,0.9712643678160919,0.3789309026328906,3,5,5,True,40,42,142.0,90.0,52.0,3,4,14.534258158935403,34.12203470291171,0.02618357867537307,0.061471109872795936,0.6,2.347697029306865
ns_heavy,fixed,1,B_corridor,post,45,89,45,0.75,5916.55337294987,5103.3356898054935,813.2176831443769,11264.41642965089,5105.389557591967,6807.1860767892895,0.0,807802.4382895534,158.28910488942216,2.638151748157036,12.466087010641257,40.0,174.09857982353242,136.72050514253363,270,0,0.0,8100.0,8100.0,0.5,1.0,0.39066869501862805,0,0,0,True,40,42,142.0,90.0,52.0,3,4,134.63373971492555,316.0792307732044,0.02638151748157036,0.06193581022008986,0.6,2.347697029306865
ns_heavy,fixed,1,B_corridor,total,30,89,60,1.0,7902.882463635761,6795.103139538778,1107.7793240969834,14977.76596943776,6773.11875286158,6773.11875286158,0.0,1060085.8332371982,156.00732048772878,2.600122008128813,12.269511958763868,40.0,174.09857982353242,136.72050514253363,360,8,0.022598870056497175,10770.0,10830.0,0.4986111111111111,0.9976787372330548,0.39083711629157464,3,5,5,True,40,42,142.0,90.0,52.0,3,4,176.68097220619967,414.7933935835438,0.026001220081288128,0.061042987143194144,0.6,2.347697029306865
ns_heavy,fixed,2,A_no_override,during,40,44,5,0.08333333333333333,673.5615134235364,574.4491346505455,99.112378772991,1264.8977215785296,567.185351166124,6806.224213993488,0.0,82661.49902552314,143.89698589381388,2.3982830982302312,11.480763753544881,40.0,148.54075185687938,142.47795248565131,30,0,0.0,900.0,900.0,0.5,1.0,0.4054419128650327,0,0,0,True,40,44,242.0,90.0,152.0,4,0,13.776916504253856,32.3440259500455,0.023982830982302316,0.05630442105151979,0.6,2.347697029306865
ns_heavy,fixed,2,A_no_override,post,45,89,45,0.75,5831.567918268985,5113.39562175676,718.1722965122239,11310.2436356733,5122.903074899556,6830.537433199407,0.0,739820.904536453,144.6828994393905,2.411381657323175,11.416989267537854,40.0,143.483136669596,138.02811453013982,270,0,0.0,8100.0,8100.0,0.5,1.0,0.39632637477448124,0,0,0,True,40,44,242.0,90.0,152.0,4,0,123.30348408940883,289.47922329989143,0.02411381657323175,0.05661193553422683,0.6,2.347697029306865
ns_heavy,fixed,2,A_no_override,total,30,89,60,1.0,7846.1010097988965,6826.7912864815435,1019.309723317353,15092.509382259292,6829.775466193026,6829.775466193026,0.0,987691.1125156115,144.67867422158398,2.4113112370263994,11.431610098560318,40.0,143.483136669596,138.02811453013982,360,0,0.0,10800.0,10800.0,0.5,1.0,0.39745457243141624,0,0,0,True,40,44,242.0,90.0,152.0,4,0,164.61518541926856,386.46658178761555,0.024113112370263996,0.0566102822790114,0.6,2.347697029306865
ns_heavy,fixed,2,B_corridor,during,40,44,5,0.08333333333333333,673.5615134235364,554.9308461656365,118.63066725789996,1209.8977215785296,527.185351166124,6326.224213993488,0.0,87456.00642137902,157.59802689950854,2.6266337816584757,12.146667558524863,40.0,169.02246337197042,142.47795248565131,30,6,0.25,870.0,930.0,0.48333333333333334,0.9712643678160919,0.39236314148228973,3,5,5,True,40,42,142.0,90.0,52.0,3,4,14.576001070229834,34.220034411752266,0.026266337816584755,0.061665403262766594,0.6,2.347697029306865
ns_heavy,fixed,2,B_corridor,post,45,89,45,0.75,5831.567918268985,5117.913910241669,713.6540080273148,11310.2436356733,5122.903074899556,6830.537433199407,0.0,807006.6712350436,157.68273663613394,2.6280456106022325,12.453806654861783,40.0,168.483136669596,138.02811453013982,270,0,0.0,8100.0,8100.0,0.5,1.0,0.39632637477448124,0,0,0,True,40,42,142.0,90.0,52.0,3,4,134.50111187250727,315.7678607815556,0.026280456106022324,0.06169854872893807,0.6,2.347697029306865
ns_heavy,fixed,2,B_corridor,total,30,89,60,1.0,7846.1010097988965,6811.7912864815435,1034.309723317353,15037.509382259292,6789.775466193026,6789.775466193026,0.0,1059671.386610058,155.56427700787702,2.592737950131284,12.264715122801595,40.0,168.483136669596,138.02811453013982,360,8,0.022598870056497175,10770.0,10830.0,0.4986111111111111,0.9976787372330548,0.39635359023631533,3,5,5,True,40,42,142.0,90.0,52.0,3,4,176.611897768343,414.6312277309866,0.025927379501312842,0.06086963183294387,0.6,2.347697029306865
ns_heavy,fixed,3,A_no_override,during,40,44,5,0.08333333333333333,642.9398482095003,563.9758026228665,78.96404558663384,1250.0347147743378,566.9792087386863,6803.750504864236,0.0,81978.18869498113,145.35763469589912,2.422627244931652,11.385859540969602,40.0,148.32218339304012,138.59552345120588,30,0,0.0,900.0,900.0,0.5,1.0,0.38892746086037544,0,0,0,True,40,44,242.0,90.0,152.0,4,0,13.66303144916352,32.076658344527466,0.024226272449316518,0.05687594786043913,0.6,2.347697029306865
ns_heavy,fixed,3,A_no_override,post,45,89,45,0.75,5950.472508132333,5141.979430323227,808.4930778091074,11383.19611029624,5145.009868090372,6860.013157453829,0.0,743980.748435514,144.68761661085586,2.4114602768475977,11.481184389436946,40.0,145.66496942156934,138.22229965553117,270,0,0.0,8100.0,8100.0,0.5,1.0,0.4053328531229924,0,0,0,True,40,44,242.0,90.0,152.0,4,0,123.99679140591901,291.1068988272591,0.02411460276847598,0.056613781282466163,0.6,2.347697029306865
ns_heavy,fixed,3,A_no_override,total,30,89,60,1.0,7914.288546970249,6839.325545623495,1074.963001346754,15130.490514194888,6841.591471877061,6841.591471877061,0.0,990241.4217470357,144.78641426575962,2.413106904429327,11.461127566516616,40.0,145.66496942156934,138.22229965553117,360,0,0.0,10800.0,10800.0,0.5,1.0,0.4009713439069342,0,0,0,True,40,44,242.0,90.0,152.0,4,0,165.04023695783926,387.4644740220203,0.024131069044293265,0.05665243910928615,0.6,2.347697029306865
ns_heavy,fixed,3,B_corridor,during,40,44,5,0.08333333333333333,642.9398482095003,547.4705425342114,95.46930567528892,1195.0347147743378,526.9792087386863,6323.750504864236,0.0,87082.22493195723,159.0628502656204,2.6510475044270065,12.094753462771838,40.0,171.81692330438503,138.59552345120588,30,6,0.25,870.0,930.0,0.48333333333333334,0.9712643678160919,0.3763814137358472,3,5,5,True,40,42,142.0,90.0,52.0,3,4,14.513704155326204,34.07378012969803,0.026510475044270065,0.062238563506946606,0.6,2.347697029306865
ns_heavy,fixed,3,B_corridor,post,45,89,45,0.75,5950.472508132333,5143.484690411881,806.9878177204523,11383.19611029624,5145.009868090372,6860.013157453829,0.0,811360.6719738577,157.74532652665198,2.6290887754442,12.520998024287927,40.0,170.66496942156934,138.22229965553117,270,0,0.0,8100.0,8100.0,0.5,1.0,0.4053328531229924,0,0,0,True,40,42,142.0,90.0,52.0,3,4,135.2267786623096,317.4715065482412,0.026290887754441997,0.061723039078943706,0.6,2.347697029306865
ns_heavy,fixed,3,B_corridor,total,30,89,60,1.0,7914.288546970249,6824.325545623495,1089.963001346754,15075.490514194888,6801.591471877061,6801.591471877061,0.0,1062725.3815223554,155.7260676410567,2.5954344606842783,12.300062286138372,40.0,170.66496942156934,138.22229965553117,360,8,0.022598870056497175,10770.0,10830.0,0.4986111111111111,0.9976787372330548,0.39986061996259364,3,5,5,True,40,42,142.0,90.0,52.0,3,4,177.12089692039257,415.8262035281731,0.02595434460684278,0.06093293773109145,0.6,2.347697029306865
ns_heavy,fixed,4,A_no_override,during,40,44,5,0.08333333333333333,695.3247006900395,572.3477502650284,122.9769504250112,1267.834661694021,573.6878619581523,6884.254343497828,0.0,82915.93727279235,144.86985793933448,2.414497632322241,11.516102398998937,40.0,150.0,138.03164549412378,30,0,0.0,900.0,900.0,0.5,1.0,0.4087051796600232,0,0,0,True,40,44,242.0,90.0,152.0,4,0,13.819322878798724,32.44358326958816,0.024144976323222413,0.056685089186713854,0.6,2.347697029306865
ns_heavy,fixed,4,A_no_override,post,45,89,45,0.75,6003.075240518119,5134.498839032152,868.5764014859674,11361.788884815249,5139.960648766172,6853.280865021563,0.0,743922.1436665765,144.88700202078633,2.4147833670131056,11.480279994854575,40.0,149.6419739223109,132.92786183779296,270,0,0.0,8100.0,8100.0,0.5,1.0,0.4026899857796603,0,0,0,True,40,44,242.0,90.0,152.0,4,0,123.98702394442941,291.08396778693606,0.024147833670131052,0.05669179737156296,0.6,2.347697029306865
ns_heavy,fixed,4,A_no_override,total,30,89,60,1.0,8017.306380087517,6851.04885538326,1166.2575247042569,15152.540313255815,6851.4501856335655,6851.4501856335655,0.0,991876.5738407576,144.7773318769116,2.41295553128186,11.480052937971731,40.0,149.6419739223109,132.92786183779296,360,0,0.0,10800.0,10800.0,0.5,1.0,0.403012991968131,0,0,0,True,40,44,242.0,90.0,152.0,4,0,165.31276230679293,388.1042809741697,0.0241295553128186,0.05664888532639991,0.6,2.347697029306865
ns_heavy,fixed,4,B_corridor,during,40,44,5,0.08333333333333333,695.3247006900395,557.3477502650284,137.97695042501118,1212.834661694021,533.6878619581523,6404.254343497828,0.0,88165.93727279235,158.18837921363806,2.636472986893968,12.245269065665603,40.0,175.0,138.03164549412378,30,6,0.25,870.0,930.0,0.48333333333333334,0.9712643678160919,0.395521141606474,3,5,5,True,40,42,142.0,90.0,52.0,3,4,14.694322878798722,34.49781817023166,0.026364729868939674,0.06189639799178764,0.6,2.347697029306865
ns_heavy,fixed,4,B_corridor,post,45,89,45,0.75,6003.075240518119,5134.498839032152,868.5764014859674,11361.788884815249,5139.960648766172,6853.280865021563,0.0,811422.1436665765,158.03336783294097,2.6338894638823493,12.521946661521241,40.0,174.6419739223109,132.92786183779296,270,0,0.0,8100.0,8100.0,0.5,1.0,0.4026899857796603,0,0,0,True,40,42,142.0,90.0,52.0,3,4,135.2370239444294,317.4955593666383,0.026338894638823492,0.06183574469879243,0.6,2.347697029306865
ns_heavy,fixed,4,B_corridor,total,30,89,60,1.0,8017.306380087517,6836.04885538326,1181.2575247042569,15097.540313255815,6811.4501856335655,6811.4501856335655,0.0,1064626.5738407576,155.73712189057633,2.5956186981762723,12.32206682686062,40.0,174.6419739223109,132.92786183779296,360,8,0.022598870056497175,10770.0,10830.0,0.4986111111111111,0.9976787372330548,0.4018966124889949,3,5,5,True,40,42,142.0,90.0,52.0,3,4,177.43776230679293,416.57010745451544,0.025956186981762722,0.06093726306921787,0.6,2.347697029306865
