scenario,seed,controller,PROXY_LABEL,waiting_vehicle_seconds_measured,vehicles_admitted,fuel_liters_proxy,co2_kg_proxy,fuel_liters_proxy_per_admitted,co2_kg_proxy_per_admitted,fuel_proxy_pct_vs_fixed,co2_proxy_pct_vs_fixed,idle_fuel_rate_lph_assumed,emission_factor_kg_per_liter_assumed
ns_heavy,1,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",776555.069247084,7891.983797013918,129.42584487451398,303.8526715274276,0.016399659224273208,0.038501431242471136,-21.37232741933326,-21.372327419333264,0.6,2.347697029306865
ns_heavy,1,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",582140.8457929504,7894.801938775995,97.02347429882506,227.7817223843826,0.012289538743497284,0.0288521135996602,-41.05713602099135,-41.05713602099135,0.6,2.347697029306865
ns_heavy,1,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",663099.5640082419,7893.875110460845,110.51659400137365,259.4594794261378,0.014000296743347095,0.03286845507377055,-32.85991235911477,-32.85991235911477,0.6,2.347697029306865
ns_heavy,2,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",987691.1125156115,6826.7912864815435,164.61518541926856,386.46658178761555,0.024113112370263996,0.0566102822790114,0.0,0.0,0.6,2.347697029306865
ns_heavy,2,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",765782.7009108914,7827.1221263431835,127.63045015181523,299.6376286705145,0.016306178451241812,0.03828196670932802,-22.467389732760456,-22.46738973276046,0.6,2.347697029306865
ns_heavy,2,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",574484.129628161,7827.1221263431835,95.74735493802683,224.7857807519956,0.012232766193308372,0.028718828852235513,-41.83564857995209,-41.83564857995209,0.6,2.347697029306865
ns_heavy,2,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",643387.8876545368,7827.1221263431835,107.23131460908945,251.74663875642915,0.013699966971026134,0.032163371759480225,-34.859402954851696,-34.859402954851696,0.6,2.347697029306865
ns_heavy,3,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",990241.4217470357,6839.325545623495,165.04023695783926,387.4644740220203,0.024131069044293265,0.05665243910928615,0.0,0.0,0.6,2.347697029306865
ns_heavy,3,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",771640.3820766321,7875.90296267008,128.60673034610537,301.9296387824206,0.016329141046515033,0.038335875926036135,-22.075529751596935,-22.075529751596935,0.6,2.347697029306865
ns_heavy,3,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",574178.1317093237,7880.62184042864,95.69635528488729,224.6660490178242,0.01214324925400585,0.02850867019976234,-42.01634883174966,-42.01634883174965,0.6,2.347697029306865
ns_heavy,3,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",656114.0615663745,7880.62184042864,109.35234359439575,256.7261722043065,0.013876105948061566,0.032576892712611466,-33.74201006368489,-33.74201006368488,0.6,2.347697029306865
ns_heavy,4,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",991876.5738407576,6851.04885538326,165.31276230679293,388.1042809741697,0.0241295553128186,0.05664888532639991,0.0,0.0,0.6,2.347697029306865
ns_heavy,4,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",778196.4782191924,8002.792469031171,129.69941303653206,304.4949266887104,0.016206769516820128,0.038048584649299666,-21.54301263454084,-21.543012634540847,0.6,2.347697029306865
ns_heavy,4,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",592665.2293040261,8005.613415479568,98.77753821733768,231.899733035089,0.012338534612018923,0.02896714105463676,-40.2480868149653,-40.2480868149653,0.6,2.347697029306865
ns_heavy,4,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",662334.3764274212,8005.613415479568,110.38906273790354,259.1600746577453,0.01378895744883914,0.03237229443987842,-33.2241133730257,-33.2241133730257,0.6,2.347697029306865
ew_heavy,0,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",811150.4937067322,5763.873456880934,135.19174895112204,317.3892673993487,0.02345501683242709,0.0550652733398316,0.0,0.0,0.6,2.347697029306865
ew_heavy,0,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",858564.9044630086,6456.274570745225,143.09415074383477,335.94171261248965,0.022163578883745944,0.05203336830417872,5.845328471613912,5.8453284716139216,0.6,2.347697029306865
ew_heavy,0,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",561578.3941737375,6474.077173234231,93.59639902895624,219.73598795410052,0.014457102769165576,0.033940897223554076,-30.767669066256705,-30.767669066256698,0.6,2.347697029306865
ew_heavy,0,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",562900.6595159519,6474.077173234231,93.81677658599197,220.25336769007922,0.014491142764540799,0.03402081281957411,-30.60465796628535,-30.604657966285348,0.6,2.347697029306865
